"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Indian,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,82,%,"18,435"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Pakistani,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,69,%,"28,158"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Bangladeshi,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,73,%,"10,383"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,78,%,"11,336"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,All,All/FSM/Non-FSM,71,%,"35,798"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Caribbean,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,66,%,"6,818"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - African,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,74,%,"24,111"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,68,%,"4,869"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Chinese,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,All,All/FSM/Non-FSM,88,%,"2,983"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Other - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,All,All/FSM/Non-FSM,70,%,"11,771"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,All,All,Boys,All/Boys/Girls,All,All/FSM/Non-FSM,72,%,"328,249"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,All,All/FSM/Non-FSM,72,%,"244,555"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - British,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,72,%,"219,455"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Irish,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,75,%,898
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Traveller of Irish Heritage,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,32,%,323
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Gypsy/Roma,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,28,%,"1,243"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Any other,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,71,%,"22,636"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,All,All/FSM/Non-FSM,72,%,"19,275"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black Caribbean,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,66,%,"4,939"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black African,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,73,%,"2,772"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Asian,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,78,%,"4,602"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - Any other,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,73,%,"6,962"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,All,All/FSM/Non-FSM,73,%,"34,773"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Indian,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,81,%,"9,412"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Pakistani,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,68,%,"14,430"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Bangladeshi,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,72,%,"5,175"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Any other,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,76,%,"5,756"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,All,All/FSM/Non-FSM,69,%,"18,178"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Caribbean,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,64,%,"3,419"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - African,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,71,%,"12,246"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Any other,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,67,%,"2,513"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Chinese,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,All,All/FSM/Non-FSM,88,%,"1,539"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Other - Any other,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,All,All/FSM/Non-FSM,70,%,"6,053"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,All,All,Girls,All/Boys/Girls,All,All/FSM/Non-FSM,74,%,"313,344"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White,White/Asian/Black/Mixed/Chinese,Girls,All/Boys/Girls,All,All/FSM/Non-FSM,73,%,"232,742"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - British,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,74,%,"209,001"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Irish,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,76,%,827
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Traveller of Irish Heritage,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,35,%,281
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Gypsy/Roma,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,30,%,"1,174"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Any other,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,72,%,"21,459"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed,White/Asian/Black/Mixed/Chinese,Girls,All/Boys/Girls,All,All/FSM/Non-FSM,75,%,"18,616"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black Caribbean,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,68,%,"4,869"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black African,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,75,%,"2,731"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Asian,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,80,%,"4,275"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - Any other,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,76,%,"6,741"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian,White/Asian/Black/Mixed/Chinese,Girls,All/Boys/Girls,All,All/FSM/Non-FSM,76,%,"33,539"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Indian,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,84,%,"9,023"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Pakistani,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,69,%,"13,728"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Bangladeshi,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,75,%,"5,208"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Any other,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,80,%,"5,580"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black,White/Asian/Black/Mixed/Chinese,Girls,All/Boys/Girls,All,All/FSM/Non-FSM,74,%,"17,620"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Caribbean,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,68,%,"3,399"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - African,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,76,%,"11,865"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Any other,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,70,%,"2,356"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Chinese,White/Asian/Black/Mixed/Chinese,Girls,All/Boys/Girls,All,All/FSM/Non-FSM,89,%,"1,444"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Other - Any other,Ethnicities used by the National Pupil Database (19),Girls,All/Boys/Girls,All,All/FSM/Non-FSM,70,%,"5,718"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,All,All,All,All/Boys/Girls,FSM,All/FSM/Non-FSM,58,%,"97,397"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,FSM,All/FSM/Non-FSM,55,%,"67,620"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - British,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,55,%,"63,111"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Irish,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,53,%,258
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Traveller of Irish Heritage,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,33,%,377
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Gypsy/Roma,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,30,%,743
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,61,%,"3,131"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,FSM,All/FSM/Non-FSM,61,%,"8,106"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black Caribbean,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,58,%,"2,971"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black African,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,63,%,"1,229"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Asian,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,63,%,"1,304"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,63,%,"2,602"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,FSM,All/FSM/Non-FSM,65,%,"8,899"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Indian,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,71,%,977
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Pakistani,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,62,%,"4,591"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Bangladeshi,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,67,%,"2,051"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,68,%,"1,280"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,FSM,All/FSM/Non-FSM,65,%,"9,262"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Caribbean,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,59,%,"1,987"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - African,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,67,%,"5,943"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Black - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,62,%,"1,332"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Chinese,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,FSM,All/FSM/Non-FSM,81,%,233
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Other - Any other,Ethnicities used by the National Pupil Database (19),All,All/Boys/Girls,FSM,All/FSM/Non-FSM,65,%,"2,503"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,All,All,Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,56,%,"50,061"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,54,%,"34,987"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - British,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,54,%,"32,699"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Irish,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,50,%,130
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Traveller of Irish Heritage,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,32,%,197
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Gypsy/Roma,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,26,%,368
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,White - Any other,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,61,%,"1,593"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,60,%,"4,120"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black Caribbean,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,57,%,"1,501"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Black African,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,62,%,608
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - White and Asian,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,61,%,682
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Mixed - Any other,Ethnicities used by the National Pupil Database (19),Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,64,%,"1,329"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity, free school meal eligibility and gender",2015 - 2016,Academic year,England,All,E92000001,Asian,White/Asian/Black/Mixed/Chinese,Boys,All/Boys/Girls,FSM,All/FSM/Non-FSM,64,%,"4,477"
