% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Cheshire East,E06000049,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,3835
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Cheshire West and Chester,E06000050,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,3552
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Cumbria,E10000006,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,69,%,4974
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Halton,E06000006,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,67,%,1395
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Knowsley,E08000011,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,67,%,1730
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Lancashire,E10000017,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,11682
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Liverpool,E08000012,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,64,%,4026
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Manchester,E08000003,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,71,%,2969
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Oldham,E08000004,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,70,%,1933
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Rochdale,E08000005,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,71,%,1929
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Salford,E08000006,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,2370
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Sefton,E08000014,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,71,%,2796
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,St. Helens,E08000013,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,68,%,1995
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Stockport,E08000007,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,2910
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Tameside,E08000008,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,71,%,2399
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Trafford,E08000009,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,79,%,2142
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Warrington,E06000007,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,2310
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Wigan,E08000010,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,3584
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,North West,Wirral,E08000015,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,71,%,3481
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Barnsley,E08000016,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,70,%,2639
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Bradford,E08000032,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,69,%,3847
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Calderdale,E08000033,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,68,%,2161
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Doncaster,E08000017,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,70,%,3373
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,East Riding of Yorkshire,E06000011,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,3306
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,"Kingston upon Hull, City of",E06000010,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,2926
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Kirklees,E08000034,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,3392
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Leeds,E08000035,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,67,%,6958
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,North East Lincolnshire,E06000012,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,1824
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,North Lincolnshire,E06000013,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,1869
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,North Yorkshire,E10000023,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,5781
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Rotherham,E08000018,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,71,%,2874
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Sheffield,E08000019,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,4453
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,Wakefield,E08000036,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,3544
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,Yorkshire and The Humber,York,E06000014,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1803
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Derby,E06000015,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,64,%,2239
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Derbyshire,E10000007,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,7945
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Leicester,E06000016,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,60,%,1759
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Leicestershire,E10000018,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,6446
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Lincolnshire,E10000019,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,7556
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Northamptonshire,E10000021,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,7832
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Nottingham,E06000018,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,64,%,2067
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Nottinghamshire,E10000024,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,8352
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East Midlands,Rutland,E06000017,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,81,%,372
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Birmingham,E08000025,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,69,%,5808
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Coventry,E08000026,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,67,%,2587
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Dudley,E08000027,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,2887
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,"Herefordshire, County of",E06000019,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1782
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Sandwell,E08000028,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,66,%,2338
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Shropshire,E06000051,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,2799
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Solihull,E08000029,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,79,%,2054
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Staffordshire,E10000028,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,77,%,8421
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Stoke-on-Trent,E06000021,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,70,%,2411
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Telford and Wrekin,E06000020,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,77,%,1907
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Walsall,E08000030,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,71,%,2446
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Warwickshire,E10000031,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,5366
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Wolverhampton,E08000031,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,68,%,1665
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,West Midlands,Worcestershire,E10000034,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,5617
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Bedford,E06000055,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,1493
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Cambridgeshire,E10000003,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,6324
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Central Bedfordshire,E06000056,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,77,%,2978
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Essex,E10000012,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,77,%,14495
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Hertfordshire,E10000015,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,79,%,11220
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Luton,E06000032,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,69,%,1132
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Norfolk,E10000020,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,8320
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Peterborough,E06000031,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,68,%,2116
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Southend-on-Sea,E06000033,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,77,%,1818
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Suffolk,E10000029,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,7115
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,East,Thurrock,E06000034,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,1667
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Camden,E09000007,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,670
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,City of London,E09000001,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,!,%,!
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Hackney,E09000012,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,81,%,957
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Hammersmith and Fulham,E09000013,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,81,%,636
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Haringey,E09000014,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,1549
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Islington,E09000019,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,77,%,937
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Kensington and Chelsea,E09000020,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,85,%,403
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Lambeth,E09000022,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,1080
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Lewisham,E09000023,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,79,%,1245
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Newham,E09000025,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,70,%,928
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Southwark,E09000028,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,1043
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Tower Hamlets,E09000030,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,514
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Wandsworth,E09000032,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,85,%,1257
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Westminster,E09000033,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,81,%,473
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Barking and Dagenham,E09000002,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,69,%,1381
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Barnet,E09000003,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,2320
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Bexley,E09000004,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,2081
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Brent,E09000005,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,1096
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Bromley,E09000006,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,79,%,2685
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Croydon,E09000008,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1726
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Ealing,E09000009,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1520
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Enfield,E09000010,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,70,%,2253
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Greenwich,E09000011,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,1527
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Harrow,E09000015,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,68,%,893
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Havering,E09000016,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,2296
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Hillingdon,E09000017,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,1728
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Hounslow,E09000018,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1204
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Kingston upon Thames,E09000021,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1255
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Merton,E09000024,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,1299
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Redbridge,E09000026,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,72,%,1005
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Richmond upon Thames,E09000027,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,79,%,1835
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Sutton,E09000029,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1589
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,London,Waltham Forest,E09000031,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,77,%,1468
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Bracknell Forest,E06000036,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1249
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Brighton and Hove,E06000043,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,2248
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Buckinghamshire,E10000002,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,4516
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,East Sussex,E10000011,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,76,%,4939
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Hampshire,E10000014,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,80,%,13400
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Isle of Wight,E06000046,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,75,%,1232
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Kent,E10000016,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,15539
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Medway,E06000035,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,2862
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Milton Keynes,E06000042,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,2446
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Oxfordshire,E10000025,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,5948
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Portsmouth,E06000044,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,73,%,1894
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Reading,E06000038,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,1061
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Slough,E06000039,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,67,%,767
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Southampton,E06000045,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,2108
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Surrey,E10000030,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,78,%,10647
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,West Berkshire,E06000037,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,74,%,1711
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,West Sussex,E10000032,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,69,%,8021
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Windsor and Maidenhead,E06000040,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,81,%,1233
% of pupils reaching the key stage 1 expected standard in reading by ethnicity and gender,2015 - 2016,Academic year,South East,Wokingham,E06000041,White,White/Asian/Black/Mixed/Chinese,All,All/Boys/Girls,79,%,1519
